,Link_Goodreads,Author,ISBN_gr,Link_2_Amazon,Title,Shelves_gr,N_pag,Rating_gr,Rating_Distr_gr,Num_Voti_gr,Num_Rev_gr,Pub_Date_gr,Link_Amazon,Title_az,Author_az,ISBN_az,N_Pages_az,Rating_az,Distr_Rating_az,Num_Voti_az,Num_Review_az,Pub_Date_az
1822,https://www.goodreads.com/book/show/12067.Good_Omens,Terry Pratchett,error,https://www.amazon.it/Jurassic-Park-Display-16-Pz/dp/8804712023/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=Good_Omens&qid=1636414301&s=books&sr=1-1#customerReviews,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch","['Fantasy\n19,174 users', 'Fiction\n6,805 users', 'Humor\n4,048 users', 'Fantasy > Urban Fantasy\n1,314 users', 'Humor > Comedy\n1,222 users', 'Audiobook\n1,060 users', 'Science Fiction Fantasy\n808 users', 'Adult\n719 users', 'Science Fiction\n575 users']",491,4.23,"['50%', '31%', '14%', '4%', '2%']",612641,30629,Published November 28th 2006 by William Morrow (first published May 1st 1990),https://www.goodreads.com/book_link/follow/8069?book_id=12067&source=compareprices,"Good omens. Le belle e accurate profezie di Agnes Nutter, strega",Terry Pratchett,978-8804712022,381,4.6,"['73%', '17%', '7%', '2%', '1%']",367.0,141.0,"
Editore
‏
:
‎

Mondadori; 1° edizione (25 marzo 2019)
"
1823,https://www.goodreads.com/book/show/34527.Feet_of_Clay,Terry Pratchett,9780552153256,https://www.amazon.it/Feet-Clay-Discworld-Novel-19/dp/0552153257/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780552153256&qid=1636414322&s=books&sr=1-1#customerReviews,Feet of Clay,"['Fantasy\n4,988 users', 'Fiction\n918 users', 'Humor\n770 users', 'Humor > Comedy\n242 users', 'Science Fiction Fantasy\n155 users', 'Young Adult\n145 users', 'Mystery\n127 users', 'Audiobook\n113 users', 'Childrens\n111 users']",411,4.25,"['46%', '38%', '13%', '2%', '1%']",78940,1869,Published October 1st 2005 by Corgi (first published June 1996),https://www.goodreads.com/book_link/follow/8069?book_id=34527&source=compareprices,Feet Of Clay: (Discworld Novel 19),Terry Pratchett,978-0552153256,416,4.8,"['85%', '12%', '2%', '1%', '0%', '0%', '0%']",1671.0,365.0,"
Editore
‏
:
‎

Corgi (1 ottobre 2005)
"
1824,https://www.goodreads.com/book/show/34502.Soul_Music,Terry Pratchett,9780575066892,https://www.amazon.it/Soul-Music-Discworld-Novel-English-ebook/dp/B00413PJ76/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780575066892&qid=1636414342&s=books&sr=1-1#customerReviews,Soul Music,"['Fantasy\n4,850 users', 'Fiction\n902 users', 'Humor\n772 users', 'Humor > Comedy\n260 users', 'Science Fiction Fantasy\n159 users', 'Young Adult\n135 users', 'Music\n99 users', 'Childrens\n93 users', 'Audiobook\n86 users']",424,4.01,"['35%', '38%', '21%', '4%', '1%']",75277,1951,Published 1999 by Gollancz (first published May 19th 1994),https://www.goodreads.com/book_link/follow/8069?book_id=34502&source=compareprices,Soul Music: Discworld: The Death Collection,Terry Pratchett,978-0575066892,288,4.7,"['79%', '14%', '5%', '1%', '1%']",1286.0,327.0,"
Editore
‏
:
‎

Gollancz; Collector's ed edizione (31 maggio 1999)
"
1825,https://www.goodreads.com/book/show/8785374-snuff,Terry Pratchett,9780385619264,https://www.amazon.it/Snuff-Discworld-Novel-39-English-ebook/dp/B00563M11M/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=snuff&qid=1636414363&s=books&sr=1-1#customerReviews,Snuff,"['Fantasy\n3,637 users', 'Fiction\n666 users', 'Humor\n515 users', 'Humor > Comedy\n184 users', 'Young Adult\n128 users', 'Mystery\n108 users', 'Science Fiction Fantasy\n105 users', 'Audiobook\n99 users', 'Adventure\n88 users']",378,4.11,"['41%', '37%', '16%', '4%', '2%']",57110,2881,Published October 13th 2011 by Doubleday UK,https://www.goodreads.com/book_link/follow/8069?book_id=8785374&source=compareprices,Snuff: (Discworld Novel 39),Terry Pratchett,"
:
‎

687 g
",384,4.7,"['80%', '14%', '4%', '1%', '1%']",2168.0,1160.0,"
ASIN
‏
:
‎

038561926X
"
1826,https://www.goodreads.com/book/show/34492.Wintersmith,Terry Pratchett,9780060890315,https://www.amazon.it/Wintersmith-Terry-Pratchett/dp/0060890312/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780060890315&qid=1636414384&s=books&sr=1-1#customerReviews,Wintersmith,"['Fantasy\n3,902 users', 'Young Adult\n847 users', 'Fiction\n723 users', 'Humor\n484 users', 'Childrens\n218 users', 'Fantasy > Magic\n155 users', 'Adventure\n147 users', 'Humor > Comedy\n146 users', 'Science Fiction Fantasy\n135 users']",325,4.18,"['44%', '37%', '15%', '3%', '2%']",61293,1924,Published October 1st 2006 by HarperTempest (first published September 21st 2006),https://www.goodreads.com/book_link/follow/8069?book_id=34492&source=compareprices,Wintersmith,Terry Pratchett,978-0060890315,272,4.8,"['87%', '11%', '2%', '0%', '0%', '0%', '0%', '0%', '0%']",1379.0,478.0,"
Editore
‏
:
‎

Harperteen; First Edition (1 ottobre 2006)
"
1827,https://www.goodreads.com/book/show/6250169-unseen-academicals,Terry Pratchett,9780061161704,https://www.amazon.it/Unseen-Academicals-Terry-Pratchett/dp/0061161705/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780061161704&qid=1636414404&s=books&sr=1-1#customerReviews,Unseen Academicals,"['Fantasy\n3,611 users', 'Fiction\n719 users', 'Humor\n568 users', 'Humor > Comedy\n205 users', 'Young Adult\n123 users', 'Science Fiction Fantasy\n119 users', 'Audiobook\n100 users', 'Childrens\n93 users', 'Childrens > Middle Grade\n71 users']",417,3.95,"['33%', '38%', '22%', '5%', '2%']",54764,2095,Published October 6th 2009 by HarperCollins,https://www.goodreads.com/book_link/follow/8069?book_id=6250169&source=compareprices,Unseen Academicals,Terry Pratchett,"9780061161704
",400,4.7,"['77%', '15%', '6%', '1%', '1%']",1443.0,489.0,"
ASIN
‏
:
‎

0061161705
"
1828,https://www.goodreads.com/book/show/34501.A_Hat_Full_of_Sky,Terry Pratchett,9780552552646,https://www.amazon.it/Hat-Full-Sky-Corgi-Books/dp/055255264X/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780552552646&qid=1636414425&s=books&sr=1-1#customerReviews,A Hat Full of Sky,"['Fantasy\n4,179 users', 'Young Adult\n857 users', 'Fiction\n766 users', 'Humor\n569 users', 'Childrens\n239 users', 'Fantasy > Magic\n158 users', 'Paranormal > Witches\n152 users', 'Audiobook\n150 users', 'Humor > Comedy\n148 users']",352,4.25,"['48%', '35%', '13%', '3%', '2%']",71723,2159,Published May 5th 2005 by Corgi Childrens (first published April 29th 2004),https://www.goodreads.com/book_link/follow/8069?book_id=34501&source=compareprices,Hat Full of Sky,Terry Pratchett,978-0552552646,349,4.8,"['87%', '10%', '2%', '0%', '0%', '0%', '0%', '0%', '0%']",1478.0,476.0,"
Editore
‏
:
‎

Corgi; 1° edizione (5 maggio 2005)
"
1829,https://www.goodreads.com/book/show/34511.Monstrous_Regiment,Terry Pratchett,error,https://www.amazon.it/Monstrous-Regiment-Discworld-Novel-31/dp/0857525050/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=Monstrous_Regiment&qid=1636414441&s=books&sr=1-1#customerReviews,Monstrous Regiment,"['Fantasy\n4,313 users', 'Fiction\n845 users', 'Humor\n686 users', 'Humor > Comedy\n227 users', 'Science Fiction Fantasy\n166 users', 'Young Adult\n138 users', 'War\n113 users', 'Childrens\n97 users', 'Audiobook\n95 users']",496,4.16,"['44%', '35%', '16%', '4%', '2%']",70595,2047,Published September 25th 2003,https://www.goodreads.com/book_link/follow/8069?book_id=34511&source=compareprices,Monstrous Regiment: (Discworld Novel 31),Terry Pratchett,978-0857525055,480,4.8,"['85%', '11%', '3%', '1%', '1%']",1463.0,356.0,"
Editore
‏
:
‎

Doubleday; 1° edizione (19 ottobre 2017)
"
1830,https://www.goodreads.com/book/show/47994.The_Last_Continent,Terry Pratchett,9780552154185,https://www.amazon.it/Last-Continent-Discworld-Novel-22/dp/0552154180/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780552154185&qid=1636414461&s=books&sr=1-1#customerReviews,The Last Continent,"['Fantasy\n3,730 users', 'Fiction\n675 users', 'Humor\n584 users', 'Humor > Comedy\n204 users', 'Young Adult\n112 users', 'Science Fiction Fantasy\n111 users', 'Adventure\n72 users', 'Childrens\n71 users', 'Audiobook\n71 users']",416,3.96,"['34%', '37%', '22%', '5%', '2%']",57244,1256,Published February 1st 2006 by Corgi (first published May 1998),https://www.goodreads.com/book_link/follow/8069?book_id=47994&source=compareprices,The Last Continent: (Discworld Novel 22),Terry Pratchett,978-0552154185,416,4.7,"['78%', '15%', '4%', '2%', '1%']",1581.0,263.0,"
Editore
‏
:
‎

Corgi (1 febbraio 2006)
"
1831,https://www.goodreads.com/book/show/116296.Making_Money,Terry Pratchett,9780061161643,https://www.amazon.it/Making-Money-Terry-Pratchett/dp/0061161640/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780061161643&qid=1636414482&s=books&sr=1-1#customerReviews,Making Money,"['Fantasy\n4,131 users', 'Fiction\n806 users', 'Humor\n689 users', 'Humor > Comedy\n219 users', 'Science Fiction Fantasy\n146 users', 'Young Adult\n122 users', 'Audiobook\n117 users', 'Childrens\n91 users', 'Adventure\n70 users']",394,4.19,"['44%', '37%', '15%', '3%', '2%']",68383,2045,Published September 18th 2007 by Harper,https://www.goodreads.com/book_link/follow/8069?book_id=116296&source=compareprices,Making Money,Terry Pratchett,978-0061161643,394,4.8,"['82%', '14%', '3%', '1%', '0%', '0%', '0%']",1266.0,437.0,"
Editore
‏
:
‎

HarperCollins; 1° edizione (1 ottobre 2007)
"
1832,https://www.goodreads.com/book/show/17278807-a-slip-of-the-keyboard,Terry Pratchett,9780857521224,https://www.amazon.it/Slip-Keyboard-Collected-Non-fiction-English-ebook/dp/B00CZC6CPS/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780857521224&qid=1636414503&s=books&sr=1-1#customerReviews,A Slip of the Keyboard: Collected Non-Fiction,"['Nonfiction\n439 users', 'Writing > Essays\n111 users', 'Biography\n56 users', 'Humor\n46 users', 'Language > Writing\n40 users', 'Short Stories\n26 users', 'Autobiography > Memoir\n23 users', 'Humor > Comedy\n14 users', 'Biography > Autobiography\n12 users']",315,4.23,"['44%', '39%', '14%', '3%', '1%']",4934,642,Published September 25th 2014 by Doubleday (first published September 23rd 2014),https://www.goodreads.com/book_link/follow/8069?book_id=17278807&source=compareprices,A Slip of the Keyboard: Collected Non-fiction,Terry Pratchett,978-0857521224,336,4.8,"['83%', '12%', '4%', '1%', '1%']",488.0,303.0,"
Editore
‏
:
‎

Doubleday; 1° edizione (25 settembre 2014)
"
1833,https://www.goodreads.com/book/show/47990.Jingo,Terry Pratchett,9780552154161,https://www.amazon.it/Jingo-Discworld-Novel-21-English-ebook/dp/B003RRY5VI/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780552154161&qid=1636414524&s=books&sr=1-1#customerReviews,Jingo,"['Fantasy\n4,236 users', 'Fiction\n803 users', 'Humor\n685 users', 'Humor > Comedy\n217 users', 'Science Fiction Fantasy\n134 users', 'Audiobook\n88 users', 'War\n57 users', 'Fantasy > Comic Fantasy\n55 users', 'Novels\n54 users']",461,4.15,"['40%', '39%', '18%', '2%', '1%']",58840,1538,Published February 12th 2006 by Corgi Books (first published November 11th 1997),https://www.goodreads.com/book_link/follow/8069?book_id=47990&source=compareprices,Jingo: (Discworld Novel 21),Terry Pratchett,978-0552154161,464,4.8,"['83%', '13%', '3%', '1%', '1%']",1737.0,341.0,"
Editore
‏
:
‎

Corgi (1 febbraio 2006)
"
1834,https://www.goodreads.com/book/show/62530.Thud_,Terry Pratchett,error,https://www.amazon.it/Thud-Pilot-Pilot%C2%92s-Account-Vietnam/dp/1781556458/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=Thud_&qid=1636414539&s=books&sr=1-1#customerReviews,Thud!,"['Fantasy\n4,378 users', 'Fiction\n817 users', 'Humor\n687 users', 'Humor > Comedy\n222 users', 'Science Fiction Fantasy\n143 users', 'Audiobook\n110 users', 'Mystery\n98 users', 'Fantasy > Comic Fantasy\n52 users', 'Fantasy > Magic\n51 users']",439,4.32,"['49%', '36%', '13%', '2%', '1%']",66779,1862,Published October 2nd 2006 by Corgi (first published October 2nd 2005),https://www.goodreads.com/book_link/follow/8069?book_id=62530&source=compareprices,Thud Pilot: A Pilot s Account of Early F-105 Combat in Vietnam,Victor Vizcarra,978-1781556450,160,4.7,"['84%', '11%', '0%', '0%', '0%', '5%', '0%', '0%', '0%']",46.0,25.0,"
Editore
‏
:
‎

Fonthill Media (23 novembre 2017)
"
1835,https://www.goodreads.com/book/show/34541.Carpe_Jugulum,Terry Pratchett,9780061051586,https://www.amazon.it/Carpe-Jugulum-Discworld-Terry-Pratchett/dp/0061051586/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780061051586&qid=1636414560&s=books&sr=1-1#customerReviews,Carpe Jugulum,"['Fantasy\n4,093 users', 'Fiction\n752 users', 'Humor\n655 users', 'Paranormal > Vampires\n227 users', 'Humor > Comedy\n227 users', 'Science Fiction Fantasy\n144 users', 'Paranormal > Witches\n122 users', 'Young Adult\n106 users', 'Childrens\n82 users']",296,4.1,"['39%', '38%', '18%', '3%', '2%']",61548,1447,Published September 8th 1999 by Harper Voyager (first published November 5th 1998),https://www.goodreads.com/book_link/follow/8069?book_id=34541&source=compareprices,Carpe Jugulum: A Novel of Discworld,Terry Pratchett,978-0061051586,296,4.8,"['84%', '12%', '3%', '1%', '0%', '0%', '0%']",1380.0,293.0,"
Editore
‏
:
‎

HarperCollins; 1st Edition (1 ottobre 1999)
"
1836,https://www.goodreads.com/book/show/64218.Eric,Terry Pratchett,9780380821211,https://www.amazon.it/Eric-Terry-Pratchett/dp/0380821214/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780380821211&qid=1636414581&s=books&sr=1-1#customerReviews,Eric,"['Fantasy\n4,632 users', 'Fiction\n841 users', 'Humor\n792 users', 'Humor > Comedy\n269 users', 'Science Fiction Fantasy\n134 users', 'Young Adult\n133 users', 'Adventure\n109 users', 'Audiobook\n92 users', 'Childrens\n84 users']",197,3.75,"['25%', '36%', '30%', '7%', '2%']",69242,2062,Published July 2008 by Harper (first published August 1990),https://www.goodreads.com/book_link/follow/8069?book_id=64218&source=compareprices,Eric,Terry Pratchett,978-0380821211,224,4.6,"['73%', '17%', '8%', '1%', '1%']",1420.0,333.0,"
Editore
‏
:
‎

Harper Torch; Reprint edizione (1 febbraio 2002)
"
1837,https://www.goodreads.com/book/show/34510.Moving_Pictures,Terry Pratchett,9780552152945,https://www.amazon.it/Moving-Pictures-Discworld-Novel-10/dp/0552152943/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780552152945&qid=1636414602&s=books&sr=1-1#customerReviews,Moving Pictures,"['Fantasy\n4,667 users', 'Fiction\n847 users', 'Humor\n785 users', 'Humor > Comedy\n271 users', 'Science Fiction Fantasy\n150 users', 'Young Adult\n126 users', 'Adventure\n104 users', 'Audiobook\n101 users', 'Childrens\n90 users']",396,3.93,"['32%', '37%', '24%', '5%', '2%']",76482,1813,Published April 1st 2005 by Corgi (first published 1990),https://www.goodreads.com/book_link/follow/8069?book_id=34510&source=compareprices,Moving Pictures: (Discworld Novel 10),Terry Pratchett,978-0552152945,400,4.6,"['75%', '18%', '5%', '1%', '1%']",1358.0,356.0,"
Editore
‏
:
‎

Corgi (1 aprile 2005)
"
1838,https://www.goodreads.com/book/show/48002.Thief_of_Time,Terry Pratchett,9780061031328,https://www.amazon.it/Thief-Time-Terry-Pratchett/dp/0061031321/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780061031328&qid=1636414622&s=books&sr=1-1#customerReviews,Thief of Time,"['Fantasy\n4,439 users', 'Fiction\n830 users', 'Humor\n695 users', 'Humor > Comedy\n224 users', 'Science Fiction Fantasy\n155 users', 'Young Adult\n135 users', 'Childrens\n94 users', 'Audiobook\n87 users', 'Adventure\n81 users']",378,4.21,"['45%', '36%', '15%', '3%', '1%']",69508,1735,Published 2008 by HarperTorch (first published April 24th 2001),https://www.goodreads.com/book_link/follow/8069?book_id=48002&source=compareprices,Thief of Time,Terry Pratchett,978-0061031328,384,4.8,"['84%', '12%', '3%', '1%', '0%', '0%', '0%']",1319.0,392.0,"
Editore
‏
:
‎

Harper Torch (1 maggio 2002)
"
1839,https://www.goodreads.com/book/show/34529.Lords_and_Ladies,Terry Pratchett,9780552153157,https://www.amazon.it/Lords-Ladies-Discworld-Novel-14/dp/055215315X/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780552153157&qid=1636414643&s=books&sr=1-1#customerReviews,Lords and Ladies,"['Fantasy\n4,603 users', 'Fiction\n806 users', 'Humor\n757 users', 'Humor > Comedy\n230 users', 'Science Fiction Fantasy\n166 users', 'Young Adult\n128 users', 'Paranormal > Witches\n127 users', 'Childrens\n102 users', 'Adventure\n96 users']",400,4.14,"['41%', '38%', '17%', '3%', '1%']",76055,1723,Published August 1st 2005 by Corgi (first published November 1992),https://www.goodreads.com/book_link/follow/8069?book_id=34529&source=compareprices,Lords And Ladies: (Discworld Novel 14),Terry Pratchett,978-0552153157,400,4.8,"['85%', '12%', '2%', '0%', '0%', '0%', '0%', '0%', '0%']",1407.0,366.0,"
Editore
‏
:
‎

Corgi (1 agosto 2005)
"
1840,https://www.goodreads.com/book/show/34494.The_Wee_Free_Men,Terry Pratchett,9780060012380,https://www.amazon.it/Wee-Free-Men-Discworld-Pratchett/dp/B007C1NZIY/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780060012380&qid=1636414664&s=books&sr=1-1#customerReviews,The Wee Free Men,"['Fantasy\n5,878 users', 'Young Adult\n1,165 users', 'Fiction\n1,083 users', 'Humor\n843 users', 'Childrens\n293 users', 'Adventure\n230 users', 'Childrens > Middle Grade\n217 users', 'Humor > Comedy\n211 users', 'Fantasy > Magic\n207 users']",375,4.24,"['48%', '33%', '14%', '3%', '2%']",104442,4684,Published 2004 by HarperTrophy (first published May 1st 2003),https://www.goodreads.com/book_link/follow/8069?book_id=34494&source=compareprices,The Wee Free Men,Terry Pratchett,"
:
‎

195 g
",400,4.8,"['86%', '11%', '2%', '1%', '0%', '0%', '0%']",2134.0,723.0,"
Editore
‏
:
‎

Harpercollins Childrens Books; Reprint edizione (1 giugno 2004)
"
1841,https://www.goodreads.com/book/show/78876.Maskerade,Terry Pratchett,9780575058088,https://www.amazon.it/Maskerade-Discworld-Collection-Terry-Pratchett/dp/0575058080/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780575058088&qid=1636414684&s=books&sr=1-1#customerReviews,Maskerade,"['Fantasy\n4,161 users', 'Fiction\n750 users', 'Humor\n664 users', 'Humor > Comedy\n208 users', 'Young Adult\n139 users', 'Science Fiction Fantasy\n134 users', 'Paranormal > Witches\n118 users', 'Childrens\n104 users', 'Adventure\n93 users']",285,4.05,"['36%', '40%', '19%', '3%', '2%']",60820,1528,Published 1995 by Gollancz,https://www.goodreads.com/book_link/follow/8069?book_id=78876&source=compareprices,Maskerade: Discworld: The Witches Collection,Terry Pratchett,978-0575058088,285,4.8,"['81%', '15%', '3%', '0%', '0%', '0%', '0%', '0%', '0%']",1439.0,329.0,"
Editore
‏
:
‎

Gollancz; Fifth Printing edizione (2 novembre 1995)
"
1842,https://www.goodreads.com/book/show/17082640-the-sea-and-little-fishes,Terry Pratchett,error,https://www.amazon.it/Under-Sea-Jomike-Tejido/dp/1633221563/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=the-sea-and-little-fishes&qid=1636414700&s=books&sr=1-1#customerReviews,The Sea and Little Fishes,"['Fantasy\n288 users', 'Short Stories\n62 users', 'Fiction\n51 users', 'Humor\n44 users', 'Paranormal > Witches\n18 users', 'Fantasy > Magic\n14 users', 'Humor > Comedy\n13 users', 'Science Fiction Fantasy\n9 users', 'Fantasy > Comic Fantasy\n8 users']",51,4.24,"['44%', '38%', '16%', '2%', '0%']",2244,115,Published 1998,https://www.amazon.it/Little-World-push-pull-adventure/dp/0241373018/ref=sr_1_1?keywords=The+Sea+and+Little+Fishes&qid=1636591219&qsid=258-3450271-7585909&s=books&sr=1-1&sres=0241373018%2C1633221563%2C0998990523%2CB08W7JTV3D%2C1426313683%2C1406383503%2C1848576668%2C0241333113%2C1406345016%2C1426323298%2C1426320507%2CB09KDZXDSN%2C1426317239%2C1426333188%2CB09LB41VV9%2C1406384291&srpt=ABIS_BOOK#customerReviews,Little World: Under the Sea: A push-and-pull adventure,Allison Black (Illustratore),978-0241373019,10,4.5,"['66%', '20%', '10%', '3%', '1%']",154.0,20.0,"
Editore
‏
:
‎

Ladybird (5 settembre 2019)
"
